country,country_code,year_week,level,region,region_name,new_cases,tests_done,population,testing_rate,positivity_rate,testing_data_source
Poland,PL,2021-W18,national,PL,Poland,29332,372509,37958138,981.367948,7.874172168,TESSy
Poland,PL,2021-W19,national,PL,Poland,20539,386018,37958138,1016.957154,5.320736339,TESSy
Poland,PL,2021-W20,national,PL,Poland,10998,364750,37958138,960.9270086,3.015215901,TESSy
Poland,PL,2021-W21,national,PL,Poland,6122,378348,37958138,996.7506836,1.618087052,TESSy
Poland,PL,2021-W22,national,PL,Poland,3056,332190,37958138,875.1483015,0.919955447,TESSy
Poland,PL,2021-W23,national,PL,Poland,2140,368412,37958138,970.5744787,0.580871416,TESSy
Poland,PL,2021-W24,national,PL,Poland,1224,330421,37958138,870.4879043,0.370436504,TESSy
Poland,PL,2021-W25,national,PL,Poland,846,310980,37958138,819.2709558,0.272043218,TESSy
Poland,PL,2021-W26,national,PL,Poland,619,289999,37958138,763.9969063,0.213449012,TESSy
Poland,PL,2021-W27,national,PL,Poland,560,278451,37958138,733.5739177,0.201112584,TESSy
Poland,PL,2021-W28,national,PL,Poland,629,268419,37958138,707.1448025,0.234335125,TESSy
Poland,PL,2021-W29,national,PL,Poland,738,262231,37958138,690.842633,0.281431257,TESSy
Poland,PL,2021-W30,national,PL,Poland,896,257193,37958138,677.5701168,0.348376511,TESSy
Poland,PL,2021-W31,national,PL,Poland,1042,274203,37958138,722.3826416,0.38001043,TESSy
Poland,PL,2021-W32,national,PL,Poland,1301,275165,37958138,724.9170125,0.472807225,TESSy
Poland,PL,2021-W33,national,PL,Poland,1350,268524,37958138,707.421423,0.502748358,TESSy
Poland,PL,2021-W34,national,PL,Poland,1612,258262,37958138,680.3863772,0.624172352,TESSy
Poland,PL,2021-W35,national,PL,Poland,2283,254018,37958138,669.2056391,0.898755206,TESSy
Poland,PL,2021-W36,national,PL,Poland,3251,256571,37958138,675.9314696,1.267095658,TESSy
Poland,PL,2021-W37,national,PL,Poland,4380,261471,37958138,688.8404273,1.675137969,TESSy
Poland,PL,2021-W38,national,PL,Poland,5358,262080,37958138,690.4448264,2.044413919,TESSy
Poland,PL,2021-W39,national,PL,Poland,7896,269103,37958138,708.9467876,2.934192484,TESSy
Poland,PL,2021-W40,national,PL,Poland,11756,254472,37958138,670.4016936,4.619761703,TESSy
Poland,PL,2021-W41,national,PL,Poland,17820,267253,37958138,704.0729975,6.667839089,TESSy
Poland,PL,2021-W42,national,PL,Poland,34756,310998,37958138,819.3183765,11.17563457,TESSy
Poland,PL,2021-W43,national,PL,Poland,54275,360516,37958138,949.7726153,15.05481033,TESSy
Poland,PL,2021-W44,national,PL,Poland,81382,423818,37958138,1116.540543,19.20211034,TESSy
Poland,PL,2021-W45,national,PL,Poland,102486,459945,37958138,1211.716444,22.2822294,TESSy
Poland,PL,2021-W46,national,PL,Poland,143720,584622,37958138,1540.175654,24.58340603,TESSy
Poland,PL,2021-W47,national,PL,Poland,163227,643065,37958138,1694.142637,25.38265961,TESSy
Poland,PL,2021-W48,national,PL,Poland,163689,660641,37958138,1740.446278,24.77729962,TESSy
Poland,PL,2021-W49,national,PL,Poland,154947,658529,37958138,1734.882254,23.52925991,TESSy
Poland,PL,2020-W14,subnational,PL21,Małopolskie,153,575,3360545,17.1103199,26.60869565,TESSy
Poland,PL,2020-W15,subnational,PL21,Małopolskie,234,3285,3360545,97.75200154,7.123287671,TESSy
Poland,PL,2020-W16,subnational,PL21,Małopolskie,165,4749,3360545,141.3163639,3.474415666,TESSy
Poland,PL,2020-W17,subnational,PL21,Małopolskie,137,7826,3360545,232.8788932,1.750575006,TESSy
Poland,PL,2020-W18,subnational,PL21,Małopolskie,145,7136,3360545,212.3465093,2.031950673,TESSy
Poland,PL,2020-W19,subnational,PL21,Małopolskie,64,9847,3360545,293.017948,0.649944145,TESSy
Poland,PL,2020-W20,subnational,PL21,Małopolskie,74,12208,3360545,363.2744094,0.606159895,TESSy
Poland,PL,2020-W21,subnational,PL21,Małopolskie,34,14051,3360545,418.1167043,0.24197566,TESSy
Poland,PL,2020-W22,subnational,PL21,Małopolskie,61,13251,3360545,394.3110418,0.460342616,TESSy
Poland,PL,2020-W23,subnational,PL21,Małopolskie,191,9032,3360545,268.7659293,2.114703277,TESSy
Poland,PL,2020-W24,subnational,PL21,Małopolskie,97,9788,3360545,291.2622804,0.991009399,TESSy
Poland,PL,2020-W25,subnational,PL21,Małopolskie,95,11045,3360545,328.6669275,0.8601177,TESSy
Poland,PL,2020-W26,subnational,PL21,Małopolskie,139,10165,3360545,302.4806988,1.367437285,TESSy
Poland,PL,2020-W27,subnational,PL21,Małopolskie,121,10573,3360545,314.6215867,1.144424477,TESSy
Poland,PL,2020-W28,subnational,PL21,Małopolskie,289,10831,3360545,322.2989128,2.668267011,TESSy
Poland,PL,2020-W29,subnational,PL21,Małopolskie,473,11743,3360545,349.437368,4.027931534,TESSy
Poland,PL,2020-W30,subnational,PL21,Małopolskie,679,14699,3360545,437.3992909,4.619361861,TESSy
Poland,PL,2020-W31,subnational,PL21,Małopolskie,699,15267,3360545,454.3013112,4.578502653,TESSy
Poland,PL,2020-W32,subnational,PL21,Małopolskie,740,18054,3360545,537.2342879,4.098814667,TESSy
Poland,PL,2020-W33,subnational,PL21,Małopolskie,1074,15629,3360545,465.0733735,6.871840809,TESSy
Poland,PL,2020-W34,subnational,PL21,Małopolskie,918,18183,3360545,541.072951,5.048671836,TESSy
Poland,PL,2020-W35,subnational,PL21,Małopolskie,868,17165,3360545,510.7802455,5.056801631,TESSy
Poland,PL,2020-W36,subnational,PL21,Małopolskie,796,14657,3360545,436.1494936,5.430852153,TESSy
Poland,PL,2020-W37,subnational,PL21,Małopolskie,657,11104,3360545,330.4225951,5.916786744,TESSy
Poland,PL,2020-W38,subnational,PL21,Małopolskie,663,12180,3360545,362.4412112,5.443349754,TESSy
Poland,PL,2020-W39,subnational,PL21,Małopolskie,1476,12582,3360545,374.4035566,11.73104435,TESSy
Poland,PL,2020-W40,subnational,PL21,Małopolskie,1527,14785,3360545,439.9583996,10.32803517,TESSy
Poland,PL,2020-W41,subnational,PL21,Małopolskie,4533,18296,3360545,544.4355008,24.7759073,TESSy
Poland,PL,2020-W42,subnational,PL21,Małopolskie,9735,24014,3360545,714.5864733,40.53885234,TESSy
Poland,PL,2020-W43,subnational,PL21,Małopolskie,10679,23960,3360545,712.9795911,44.57011686,TESSy
Poland,PL,2020-W44,subnational,PL21,Małopolskie,8774,25804,3360545,767.8516431,34.00248024,TESSy
Poland,PL,2020-W45,subnational,PL21,Małopolskie,20111,21685,3360545,645.2822384,92.7415264,TESSy
Poland,PL,2020-W46,subnational,PL21,Małopolskie,12706,32984,3360545,981.5074638,38.52170749,TESSy
Poland,PL,2020-W47,subnational,PL21,Małopolskie,12059,31409,3360545,934.6400658,38.39345411,TESSy
Poland,PL,2020-W48,subnational,PL21,Małopolskie,5703,28212,3360545,839.5066872,20.21480221,TESSy
Poland,PL,2020-W49,subnational,PL21,Małopolskie,3976,26638,3360545,792.6690462,14.9260455,TESSy
Poland,PL,2020-W50,subnational,PL21,Małopolskie,3383,18054,3360545,537.2342879,18.73822976,TESSy
Poland,PL,2020-W51,subnational,PL21,Małopolskie,2450,16026,3360545,476.8869335,15.28765756,TESSy
Poland,PL,2020-W52,subnational,PL21,Małopolskie,1830,13246,3360545,394.1622564,13.81549147,TESSy
Poland,PL,2020-W53,subnational,PL21,Małopolskie,2260,15483,3360545,460.7288401,14.5966544,TESSy
Poland,PL,2021-W01,subnational,PL21,Małopolskie,2671,19866,3360545,591.1541134,13.44508205,TESSy
Poland,PL,2021-W02,subnational,PL21,Małopolskie,2161,25810,3360545,768.0301856,8.37272375,TESSy
Poland,PL,2021-W03,subnational,PL21,Małopolskie,1734,17098,3360545,508.7865212,10.14153702,TESSy
Poland,PL,2021-W04,subnational,PL21,Małopolskie,1741,15006,3360545,446.5347139,11.60202586,TESSy
Poland,PL,2021-W05,subnational,PL21,Małopolskie,1773,17122,3360545,509.5006911,10.3550987,TESSy
Poland,PL,2021-W06,subnational,PL21,Małopolskie,1877,19975,3360545,594.3976349,9.396745932,TESSy
Poland,PL,2021-W07,subnational,PL21,Małopolskie,2869,22125,3360545,658.3753528,12.96723164,TESSy
Poland,PL,2021-W08,subnational,PL21,Małopolskie,4130,23635,3360545,703.3085407,17.47408504,TESSy
Poland,PL,2021-W09,subnational,PL21,Małopolskie,6450,27510,3360545,818.6172183,23.44601963,TESSy
Poland,PL,2021-W10,subnational,PL21,Małopolskie,8901,31561,3360545,939.1631417,28.20252844,TESSy
Poland,PL,2021-W11,subnational,PL21,Małopolskie,12444,37189,3360545,1106.635977,33.46150743,TESSy
Poland,PL,2021-W12,subnational,PL21,Małopolskie,9722,45350,3360545,1349.483492,21.43770673,TESSy
Poland,PL,2021-W13,subnational,PL21,Małopolskie,22003,46820,3360545,1393.226396,46.99487399,TESSy
Poland,PL,2021-W14,subnational,PL21,Małopolskie,12097,54078,3360545,1609.203269,22.36954029,TESSy
Poland,PL,2021-W15,subnational,PL21,Małopolskie,9329,45577,3360545,1356.238348,20.46865744,TESSy
Poland,PL,2021-W16,subnational,PL21,Małopolskie,5689,33756,3360545,1004.479928,16.85330015,TESSy
Poland,PL,2021-W17,subnational,PL21,Małopolskie,3606,32179,3360545,957.553016,11.20606607,TESSy
Poland,PL,2021-W18,subnational,PL21,Małopolskie,2190,30363,3360545,903.5141621,7.212726015,TESSy
Poland,PL,2021-W19,subnational,PL21,Małopolskie,1516,31246,3360545,929.7896621,4.851821033,TESSy
Poland,PL,2021-W20,subnational,PL21,Małopolskie,917,30316,3360545,902.1155795,3.024805383,TESSy
Poland,PL,2021-W21,subnational,PL21,Małopolskie,457,31578,3360545,939.669012,1.447210083,TESSy
Poland,PL,2021-W22,subnational,PL21,Małopolskie,243,29601,3360545,880.8392686,0.820918212,TESSy
Poland,PL,2021-W23,subnational,PL21,Małopolskie,188,31645,3360545,941.6627363,0.594090694,TESSy
Poland,PL,2021-W24,subnational,PL21,Małopolskie,98,28345,3360545,843.4643785,0.345739989,TESSy
Poland,PL,2021-W25,subnational,PL21,Małopolskie,74,27183,3360545,808.8866538,0.272228967,TESSy
Poland,PL,2021-W26,subnational,PL21,Małopolskie,43,25779,3360545,767.1077162,0.166802436,TESSy
Poland,PL,2021-W27,subnational,PL21,Małopolskie,47,24753,3360545,736.576954,0.189875975,TESSy
Poland,PL,2021-W28,subnational,PL21,Małopolskie,53,24761,3360545,736.8150107,0.214046282,TESSy
Poland,PL,2021-W29,subnational,PL21,Małopolskie,101,23493,3360545,699.0830356,0.429915294,TESSy
Poland,PL,2021-W30,subnational,PL21,Małopolskie,149,23654,3360545,703.8739252,0.629914602,TESSy
Poland,PL,2021-W31,subnational,PL21,Małopolskie,192,24858,3360545,739.7014472,0.772387159,TESSy
Poland,PL,2021-W32,subnational,PL21,Małopolskie,146,25221,3360545,750.5032666,0.578882677,TESSy
Poland,PL,2021-W33,subnational,PL21,Małopolskie,163,24288,3360545,722.7399127,0.671113307,TESSy
Poland,PL,2021-W34,subnational,PL21,Małopolskie,189,23529,3360545,700.1542904,0.803264057,TESSy
Poland,PL,2021-W35,subnational,PL21,Małopolskie,277,23179,3360545,689.7393131,1.195047241,TESSy
Poland,PL,2021-W36,subnational,PL21,Małopolskie,285,22106,3360545,657.8099683,1.28924274,TESSy
Poland,PL,2021-W37,subnational,PL21,Małopolskie,383,22596,3360545,672.3909366,1.694990264,TESSy
Poland,PL,2021-W38,subnational,PL21,Małopolskie,406,22576,3360545,671.795795,1.79836995,TESSy
Poland,PL,2021-W39,subnational,PL21,Małopolskie,551,21571,3360545,641.8899315,2.554355385,TESSy
Poland,PL,2021-W40,subnational,PL21,Małopolskie,658,18547,3360545,551.9045274,3.54774357,TESSy
Poland,PL,2021-W41,subnational,PL21,Małopolskie,893,19064,3360545,567.2889368,4.684221569,TESSy
Poland,PL,2021-W42,subnational,PL21,Małopolskie,1581,20208,3360545,601.3310341,7.823634204,TESSy
Poland,PL,2021-W43,subnational,PL21,Małopolskie,2571,23338,3360545,694.4706885,11.01636815,TESSy
Poland,PL,2021-W44,subnational,PL21,Małopolskie,4906,29646,3360545,882.1783371,16.54860689,TESSy
Poland,PL,2021-W45,subnational,PL21,Małopolskie,6781,32075,3360545,954.4582798,21.1410756,TESSy
Poland,PL,2021-W46,subnational,PL21,Małopolskie,10563,42223,3360545,1256.433108,25.01717074,TESSy
Poland,PL,2021-W47,subnational,PL21,Małopolskie,13290,50300,3360545,1496.781028,26.42147117,TESSy
Poland,PL,2021-W48,subnational,PL21,Małopolskie,14242,53886,3360545,1603.48991,26.42987047,TESSy
Poland,PL,2021-W49,subnational,PL21,Małopolskie,13733,55971,3360545,1665.533418,24.53592039,TESSy
Poland,PL,2020-W14,subnational,PL22,Śląskie,334,3001,4488998,66.85233542,11.12962346,TESSy
Poland,PL,2020-W15,subnational,PL22,Śląskie,451,4645,4488998,103.4752076,9.709364909,TESSy
Poland,PL,2020-W16,subnational,PL22,Śląskie,592,5743,4488998,127.9350091,10.30820129,TESSy
Poland,PL,2020-W17,subnational,PL22,Śląskie,500,7239,4488998,161.2609317,6.907031358,TESSy
Poland,PL,2020-W18,subnational,PL22,Śląskie,855,8090,4488998,180.2183917,10.56860321,TESSy
Poland,PL,2020-W19,subnational,PL22,Śląskie,1048,9850,4488998,219.4253595,10.63959391,TESSy
Poland,PL,2020-W20,subnational,PL22,Śląskie,1711,13308,4488998,296.4581405,12.85692816,TESSy
Poland,PL,2020-W21,subnational,PL22,Śląskie,1826,15631,4488998,348.2068827,11.68191414,TESSy
Poland,PL,2020-W22,subnational,PL22,Śląskie,1037,15845,4488998,352.9740936,6.54465131,TESSy
Poland,PL,2020-W23,subnational,PL22,Śląskie,1545,16231,4488998,361.5728944,9.518822007,TESSy
Poland,PL,2020-W24,subnational,PL22,Śląskie,1144,14556,4488998,324.259445,7.859302006,TESSy
Poland,PL,2020-W25,subnational,PL22,Śląskie,838,16638,4488998,370.6395057,5.03666306,TESSy
Poland,PL,2020-W26,subnational,PL22,Śląskie,771,16305,4488998,363.2213692,4.728610856,TESSy
Poland,PL,2020-W27,subnational,PL22,Śląskie,548,18771,4488998,418.1556775,2.919396942,TESSy
Poland,PL,2020-W28,subnational,PL22,Śląskie,629,13826,4488998,307.997464,4.549399682,TESSy
Poland,PL,2020-W29,subnational,PL22,Śląskie,639,13922,4488998,310.1360259,4.589857779,TESSy
Poland,PL,2020-W30,subnational,PL22,Śląskie,1109,12839,4488998,286.0103747,8.637744373,TESSy
Poland,PL,2020-W31,subnational,PL22,Śląskie,1312,18148,4488998,404.277302,7.229446771,TESSy
Poland,PL,2020-W32,subnational,PL22,Śląskie,979,23448,4488998,522.3437391,4.175196179,TESSy
Poland,PL,2020-W33,subnational,PL22,Śląskie,1048,21152,4488998,471.1964675,4.954614221,TESSy
Poland,PL,2020-W34,subnational,PL22,Śląskie,895,21494,4488998,478.8150941,4.163952731,TESSy
Poland,PL,2020-W35,subnational,PL22,Śląskie,533,21674,4488998,482.8248977,2.459167666,TESSy
Poland,PL,2020-W36,subnational,PL22,Śląskie,411,17848,4488998,397.5942961,2.302779023,TESSy
Poland,PL,2020-W37,subnational,PL22,Śląskie,390,15354,4488998,342.0362406,2.540054709,TESSy
Poland,PL,2020-W38,subnational,PL22,Śląskie,384,15696,4488998,349.6548673,2.44648318,TESSy
Poland,PL,2020-W39,subnational,PL22,Śląskie,887,16196,4488998,360.7932104,5.476660904,TESSy
Poland,PL,2020-W40,subnational,PL22,Śląskie,1011,22234,4488998,495.299842,4.547090042,TESSy
Poland,PL,2020-W41,subnational,PL22,Śląskie,2620,33020,4488998,735.5761798,7.9345851,TESSy
Poland,PL,2020-W42,subnational,PL22,Śląskie,6438,45948,4488998,1023.56918,14.01149125,TESSy
Poland,PL,2020-W43,subnational,PL22,Śląskie,9037,62483,4488998,1391.914187,14.46313397,TESSy
Poland,PL,2020-W44,subnational,PL22,Śląskie,8884,90772,4488998,2022.099364,9.787159036,TESSy
Poland,PL,2020-W45,subnational,PL22,Śląskie,29548,85260,4488998,1899.310269,34.6563453,TESSy
Poland,PL,2020-W46,subnational,PL22,Śląskie,22169,43560,4488998,970.3724528,50.89302112,TESSy
Poland,PL,2020-W47,subnational,PL22,Śląskie,16267,41828,4488998,931.7892323,38.89021708,TESSy
Poland,PL,2020-W48,subnational,PL22,Śląskie,9343,34748,4488998,774.0702936,26.88787844,TESSy
Poland,PL,2020-W49,subnational,PL22,Śląskie,8341,32749,4488998,729.5391978,25.46947998,TESSy
Poland,PL,2020-W50,subnational,PL22,Śląskie,12989,30028,4488998,668.9243346,43.25629413,TESSy
Poland,PL,2020-W51,subnational,PL22,Śląskie,5597,28219,4488998,628.6258091,19.83415429,TESSy
Poland,PL,2020-W52,subnational,PL22,Śląskie,4498,21247,4488998,473.3127526,21.17004754,TESSy
Poland,PL,2020-W53,subnational,PL22,Śląskie,5061,23708,4488998,528.1356775,21.34722457,TESSy
Poland,PL,2021-W01,subnational,PL22,Śląskie,5364,30072,4488998,669.9045088,17.83719074,TESSy
Poland,PL,2021-W02,subnational,PL22,Śląskie,4024,42746,4488998,952.2392302,9.413746315,TESSy
Poland,PL,2021-W03,subnational,PL22,Śląskie,3051,26055,4488998,580.4190601,11.70984456,TESSy
Poland,PL,2021-W04,subnational,PL22,Śląskie,2932,22176,4488998,494.0077942,13.22150072,TESSy
Poland,PL,2021-W05,subnational,PL22,Śląskie,3166,25354,4488998,564.8031031,12.48718151,TESSy
Poland,PL,2021-W06,subnational,PL22,Śląskie,3431,29543,4488998,658.1201417,11.61358021,TESSy
Poland,PL,2021-W07,subnational,PL22,Śląskie,4587,31248,4488998,696.1018918,14.67933948,TESSy
Poland,PL,2021-W08,subnational,PL22,Śląskie,6865,32683,4488998,728.0689365,21.00480372,TESSy
Poland,PL,2021-W09,subnational,PL22,Śląskie,9944,37930,4488998,844.9547093,26.216715,TESSy
Poland,PL,2021-W10,subnational,PL22,Śląskie,14831,48713,4488998,1085.164217,30.44567159,TESSy
Poland,PL,2021-W11,subnational,PL22,Śląskie,22495,61885,4488998,1378.592728,36.34968086,TESSy
Poland,PL,2021-W12,subnational,PL22,Śląskie,17259,75683,4488998,1685.966445,22.80432858,TESSy
Poland,PL,2021-W13,subnational,PL22,Śląskie,42329,77978,4488998,1737.09144,54.28325938,TESSy
Poland,PL,2021-W14,subnational,PL22,Śląskie,21830,75154,4488998,1674.182078,29.04702345,TESSy
Poland,PL,2021-W15,subnational,PL22,Śląskie,16804,68024,4488998,1515.349305,24.70304598,TESSy
Poland,PL,2021-W16,subnational,PL22,Śląskie,11028,53699,4488998,1196.235775,20.53669528,TESSy
Poland,PL,2021-W17,subnational,PL22,Śląskie,6840,46706,4488998,1040.454908,14.64479938,TESSy
Poland,PL,2021-W18,subnational,PL22,Śląskie,4214,41922,4488998,933.8832408,10.05200134,TESSy
Poland,PL,2021-W19,subnational,PL22,Śląskie,2708,41649,4488998,927.8017054,6.50195683,TESSy
Poland,PL,2021-W20,subnational,PL22,Śląskie,1387,39557,4488998,881.1988778,3.506332634,TESSy
Poland,PL,2021-W21,subnational,PL22,Śląskie,775,41793,4488998,931.0095482,1.854377527,TESSy
Poland,PL,2021-W22,subnational,PL22,Śląskie,361,37576,4488998,837.0687623,0.960719608,TESSy
Poland,PL,2021-W23,subnational,PL22,Śląskie,258,43797,4488998,975.6520275,0.589081444,TESSy
Poland,PL,2021-W24,subnational,PL22,Śląskie,145,39706,4488998,884.518104,0.365184103,TESSy
Poland,PL,2021-W25,subnational,PL22,Śląskie,88,37023,4488998,824.7497548,0.237690085,TESSy
Poland,PL,2021-W26,subnational,PL22,Śląskie,73,34299,4488998,764.0680615,0.212834193,TESSy
Poland,PL,2021-W27,subnational,PL22,Śląskie,48,33513,4488998,746.5585861,0.143228001,TESSy
Poland,PL,2021-W28,subnational,PL22,Śląskie,60,32013,4488998,713.1435568,0.187423859,TESSy
Poland,PL,2021-W29,subnational,PL22,Śląskie,87,31511,4488998,701.9606603,0.276094062,TESSy
Poland,PL,2021-W30,subnational,PL22,Śląskie,105,30030,4488998,668.9688879,0.34965035,TESSy
Poland,PL,2021-W31,subnational,PL22,Śląskie,104,32797,4488998,730.6084788,0.317102174,TESSy
Poland,PL,2021-W32,subnational,PL22,Śląskie,123,33194,4488998,739.4523232,0.370548894,TESSy
Poland,PL,2021-W33,subnational,PL22,Śląskie,134,31588,4488998,703.6759651,0.424211726,TESSy
Poland,PL,2021-W34,subnational,PL22,Śląskie,172,29804,4488998,663.9343568,0.577103744,TESSy
Poland,PL,2021-W35,subnational,PL22,Śląskie,198,29406,4488998,655.0682357,0.673331973,TESSy
Poland,PL,2021-W36,subnational,PL22,Śląskie,207,29463,4488998,656.3380068,0.702576112,TESSy
Poland,PL,2021-W37,subnational,PL22,Śląskie,268,29889,4488998,665.8278752,0.896650942,TESSy
Poland,PL,2021-W38,subnational,PL22,Śląskie,341,28501,4488998,634.9078347,1.196449247,TESSy
Poland,PL,2021-W39,subnational,PL22,Śląskie,394,28741,4488998,640.2542394,1.370863923,TESSy
Poland,PL,2021-W40,subnational,PL22,Śląskie,592,27007,4488998,601.6264654,2.19202429,TESSy
Poland,PL,2021-W41,subnational,PL22,Śląskie,857,26932,4488998,599.9557139,3.182088222,TESSy
Poland,PL,2021-W42,subnational,PL22,Śląskie,1709,30400,4488998,677.2112618,5.621710526,TESSy
Poland,PL,2021-W43,subnational,PL22,Śląskie,3133,33012,4488998,735.3979663,9.490488307,TESSy
Poland,PL,2021-W44,subnational,PL22,Śląskie,5672,39182,4488998,872.8451204,14.47603491,TESSy
Poland,PL,2021-W45,subnational,PL22,Śląskie,8455,42971,4488998,957.2514846,19.6760606,TESSy
Poland,PL,2021-W46,subnational,PL22,Śląskie,15095,60742,4488998,1353.130476,24.85100919,TESSy
Poland,PL,2021-W47,subnational,PL22,Śląskie,19411,70852,4488998,1578.347774,27.39654491,TESSy
Poland,PL,2021-W48,subnational,PL22,Śląskie,22046,79075,4488998,1761.528965,27.87986089,TESSy
Poland,PL,2021-W49,subnational,PL22,Śląskie,21263,79602,4488998,1773.268778,26.71164041,TESSy
Poland,PL,2020-W14,subnational,PL41,Wielkopolskie,158,3052,3473172,87.87356342,5.176933159,TESSy
Poland,PL,2020-W15,subnational,PL41,Wielkopolskie,512,6427,3473172,185.046983,7.966391785,TESSy
Poland,PL,2020-W16,subnational,PL41,Wielkopolskie,312,6421,3473172,184.8742302,4.859056222,TESSy
Poland,PL,2020-W17,subnational,PL41,Wielkopolskie,302,6905,3473172,198.8096184,4.373642288,TESSy
Poland,PL,2020-W18,subnational,PL41,Wielkopolskie,211,6997,3473172,201.4584938,3.015578105,TESSy
Poland,PL,2020-W19,subnational,PL41,Wielkopolskie,95,13560,3473172,390.4212057,0.700589971,TESSy
Poland,PL,2020-W20,subnational,PL41,Wielkopolskie,110,22108,3473172,636.5362844,0.497557445,TESSy
Poland,PL,2020-W21,subnational,PL41,Wielkopolskie,302,20873,3473172,600.9780109,1.446845207,TESSy
Poland,PL,2020-W22,subnational,PL41,Wielkopolskie,71,17181,3473172,494.6774879,0.413247192,TESSy
Poland,PL,2020-W23,subnational,PL41,Wielkopolskie,112,10643,3473172,306.4345791,1.052334868,TESSy
Poland,PL,2020-W24,subnational,PL41,Wielkopolskie,108,12694,3473172,365.4872261,0.850795651,TESSy
Poland,PL,2020-W25,subnational,PL41,Wielkopolskie,93,10744,3473172,309.3425837,0.865599404,TESSy
Poland,PL,2020-W26,subnational,PL41,Wielkopolskie,275,8679,3473172,249.886847,3.168567807,TESSy
Poland,PL,2020-W27,subnational,PL41,Wielkopolskie,249,10522,3473172,302.9507321,2.366470253,TESSy
Poland,PL,2020-W28,subnational,PL41,Wielkopolskie,297,12184,3473172,350.8032427,2.437623112,TESSy
Poland,PL,2020-W29,subnational,PL41,Wielkopolskie,176,10806,3473172,311.1276954,1.628724783,TESSy
Poland,PL,2020-W30,subnational,PL41,Wielkopolskie,157,9645,3473172,277.700039,1.627786418,TESSy
Poland,PL,2020-W31,subnational,PL41,Wielkopolskie,486,11731,3473172,337.7604104,4.142869321,TESSy
Poland,PL,2020-W32,subnational,PL41,Wielkopolskie,354,12794,3473172,368.3664385,2.766921995,TESSy
Poland,PL,2020-W33,subnational,PL41,Wielkopolskie,363,12451,3473172,358.4907399,2.91542848,TESSy
Poland,PL,2020-W34,subnational,PL41,Wielkopolskie,463,14090,3473172,405.6810316,3.286018453,TESSy
Poland,PL,2020-W35,subnational,PL41,Wielkopolskie,408,13809,3473172,397.5904447,2.954594829,TESSy
Poland,PL,2020-W36,subnational,PL41,Wielkopolskie,368,12156,3473172,349.9970632,3.027311616,TESSy
Poland,PL,2020-W37,subnational,PL41,Wielkopolskie,327,11547,3473172,332.4626595,2.831904391,TESSy
Poland,PL,2020-W38,subnational,PL41,Wielkopolskie,454,12139,3473172,349.5075971,3.740011533,TESSy
Poland,PL,2020-W39,subnational,PL41,Wielkopolskie,934,13153,3473172,378.7028111,7.101041587,TESSy
Poland,PL,2020-W40,subnational,PL41,Wielkopolskie,1047,17540,3473172,505.0138605,5.969213227,TESSy
Poland,PL,2020-W41,subnational,PL41,Wielkopolskie,2787,22367,3473172,643.9934446,12.46032101,TESSy
Poland,PL,2020-W42,subnational,PL41,Wielkopolskie,6081,30912,3473172,890.0221469,19.67197205,TESSy
Poland,PL,2020-W43,subnational,PL41,Wielkopolskie,9809,42178,3473172,1214.394219,23.25619991,TESSy
Poland,PL,2020-W44,subnational,PL41,Wielkopolskie,10143,53979,3473172,1554.170079,18.7906408,TESSy
Poland,PL,2020-W45,subnational,PL41,Wielkopolskie,22142,50216,3473172,1445.825315,44.09351601,TESSy
Poland,PL,2020-W46,subnational,PL41,Wielkopolskie,15464,32402,3473172,932.9224121,47.72544905,TESSy
Poland,PL,2020-W47,subnational,PL41,Wielkopolskie,13554,36066,3473172,1038.416756,37.58110131,TESSy
Poland,PL,2020-W48,subnational,PL41,Wielkopolskie,11011,28848,3473172,830.5952023,38.16902385,TESSy
Poland,PL,2020-W49,subnational,PL41,Wielkopolskie,8755,28664,3473172,825.2974514,30.54353893,TESSy
Poland,PL,2020-W50,subnational,PL41,Wielkopolskie,2663,27892,3473172,803.0699315,9.547540513,TESSy
Poland,PL,2020-W51,subnational,PL41,Wielkopolskie,7415,27859,3473172,802.1197914,26.61617431,TESSy
Poland,PL,2020-W52,subnational,PL41,Wielkopolskie,5874,22119,3473172,636.8529978,26.55635427,TESSy
Poland,PL,2020-W53,subnational,PL41,Wielkopolskie,6645,25515,3473172,734.631052,26.04350382,TESSy
Poland,PL,2021-W01,subnational,PL41,Wielkopolskie,7473,31078,3473172,894.8016395,24.0459489,TESSy
Poland,PL,2021-W02,subnational,PL41,Wielkopolskie,5151,35960,3473172,1035.36479,14.32424917,TESSy
Poland,PL,2021-W03,subnational,PL41,Wielkopolskie,3883,24738,3473172,712.2595714,15.69649931,TESSy
Poland,PL,2021-W04,subnational,PL41,Wielkopolskie,3657,19653,3473172,565.8516192,18.60784613,TESSy
Poland,PL,2021-W05,subnational,PL41,Wielkopolskie,3220,23190,3473172,667.6893629,13.88529539,TESSy
Poland,PL,2021-W06,subnational,PL41,Wielkopolskie,3153,24922,3473172,717.5573222,12.65147259,TESSy
Poland,PL,2021-W07,subnational,PL41,Wielkopolskie,4024,25098,3473172,722.6247361,16.03315005,TESSy
Poland,PL,2021-W08,subnational,PL41,Wielkopolskie,5192,26670,3473172,767.8859555,19.46756655,TESSy
Poland,PL,2021-W09,subnational,PL41,Wielkopolskie,6673,29651,3473172,853.7152781,22.50514317,TESSy
